photo_id,filename,relpath,folder_name,exif_date,exif_date_digitized,year,month,day,hour,minute,mtime,ctime,size,exif_width,exif_height,PIL_width,PIL_height,caption,tags,rating,md5sum
205,DSC_5876.JPG,2011/Feb_2011/backyard,backyard,2011:02:27 17:00:40,2011:02:27 17:00:40,2011,Feb,27,17,0,2011:02:28 07:47:02,2011:03:12 21:37:54,4.182109,2592,3872,2592,3872,,,,df644c29aa2940d4da22282bb0b95f33
206,DSC_5877.JPG,2011/Feb_2011/backyard,backyard,2011:02:27 17:00:41,2011:02:27 17:00:41,2011,Feb,27,17,0,2011:02:28 07:47:00,2011:03:12 21:37:55,4.214003,2592,3872,2592,3872,,,,e07c0cd51a2fc83ccfaf2808f27fd955
207,DSC_5883.JPG,2011/Feb_2011/backyard,backyard,2011:02:27 17:01:15,2011:02:27 17:01:15,2011,Feb,27,17,1,2011:02:27 16:01:16,2011:03:12 21:37:55,3.824082,3872,2592,3872,2592,,,,f29629b0c1bb086adb11d19da22b743d
208,DSC_5798.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:07:46,2011:02:27 15:07:46,2011,Feb,27,15,7,2011:02:27 14:07:46,2011:03:12 21:37:56,3.314007,3872,2592,3872,2592,,,,28327707e196829cea828b490f47c0b6
209,DSC_5803.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:07:57,2011:02:27 15:07:57,2011,Feb,27,15,7,2011:02:27 14:07:58,2011:03:12 21:37:56,3.485154,3872,2592,3872,2592,,,,738b713b894973a3b12dbe7f4d51fdfe
210,DSC_5804.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:07:59,2011:02:27 15:07:59,2011,Feb,27,15,7,2011:02:27 14:08:00,2011:03:12 21:37:57,3.390359,3872,2592,3872,2592,,,,fb88d5ae01eb324482174d25b6ebfd06
211,DSC_5809.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:23,2011:02:27 15:08:23,2011,Feb,27,15,8,2011:02:27 14:08:24,2011:03:12 21:37:58,3.328347,3872,2592,3872,2592,,,,932e0eacb968767c02be55acacceb78f
212,DSC_5812.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:26,2011:02:27 15:08:26,2011,Feb,27,15,8,2011:02:27 14:08:28,2011:03:12 21:37:58,3.494175,3872,2592,3872,2592,,,,488a832d220b8ddbd220b58acf95d32a
213,DSC_5815.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:36,2011:02:27 15:08:36,2011,Feb,27,15,8,2011:02:27 14:08:36,2011:03:12 21:37:59,3.418455,3872,2592,3872,2592,,,,2d6e1e7e9b0dab1e66022f81643c6dc0
214,DSC_5816.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:36,2011:02:27 15:08:36,2011,Feb,27,15,8,2011:02:27 14:08:38,2011:03:12 21:37:59,3.389237,3872,2592,3872,2592,,,,1b08b948cc048dd710b1de1e4c320ebc
215,DSC_5817.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:37,2011:02:27 15:08:37,2011,Feb,27,15,8,2011:02:27 14:08:38,2011:03:12 21:37:59,3.501456,3872,2592,3872,2592,,,,ac9ca6ee8eb7a5d4ec60d3dafc177e5c
216,DSC_5818.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:37,2011:02:27 15:08:37,2011,Feb,27,15,8,2011:02:27 14:08:38,2011:03:12 21:37:59,3.459661,3872,2592,3872,2592,,,,aed36cdc7aea4bfda14ca0a0fa846eab
217,DSC_5820.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:38,2011:02:27 15:08:38,2011,Feb,27,15,8,2011:02:27 14:08:38,2011:03:12 21:38:00,3.50169,3872,2592,3872,2592,,,,46b8c9b14c380e883595a7d67032f919
218,DSC_5825.JPG,2011/Feb_2011/laying_with_choo_choos,laying_with_choo_choos,2011:02:27 15:08:50,2011:02:27 15:08:50,2011,Feb,27,15,8,2011:02:27 14:08:52,2011:03:12 21:38:00,3.563323,3872,2592,3872,2592,,,,0ddc86e0ac59e83fc81fdabefb99ae90
219,DSC_4783.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:22:41,2011:01:20 19:22:41,2011,Jan,20,19,22,2011:01:22 22:02:36,2011:01:22 22:02:37,3.971507,2592,3872,2592,3872,,,,1f42d7189a46978807f2788a899be76b
220,DSC_4784.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:23:05,2011:01:20 19:23:05,2011,Jan,20,19,23,2011:01:22 22:02:36,2011:01:22 22:02:36,3.428597,2592,3872,2592,3872,,,,ff8c623ab856b1baafec1f222c93b93d
221,DSC_4785.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:23:34,2011:01:20 19:23:34,2011,Jan,20,19,23,2011:01:22 22:01:22,2011:01:22 22:01:22,3.68013,3872,2592,3872,2592,,,,97f72213ceebaa641d737380da49c28f
222,DSC_4786.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:24:56,2011:01:20 19:24:56,2011,Jan,20,19,24,2011:01:22 22:01:22,2011:01:22 22:01:22,3.092343,3872,2592,3872,2592,,,,fb90d04d3067e3372e38f9a39a9f5364
223,DSC_4787.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:25:36,2011:01:20 19:25:36,2011,Jan,20,19,25,2011:01:22 22:01:22,2011:01:22 22:01:23,3.55375,3872,2592,3872,2592,,,,15851b76e321178b569b341ab8917b16
224,DSC_4788.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:29:28,2011:01:20 19:29:28,2011,Jan,20,19,29,2011:01:22 22:01:22,2011:01:22 22:01:23,3.635496,3872,2592,3872,2592,,,,e6d9003ce045bc9e5de9277645c17b7a
225,DSC_4796.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:39:07,2011:01:20 19:39:07,2011,Jan,20,19,39,2011:01:22 22:01:24,2011:01:22 22:01:24,3.571709,3872,2592,3872,2592,,,,3ff0ddc0b3191e3726c65f9f3c203673
226,DSC_4797.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:20 19:39:48,2011:01:20 19:39:48,2011,Jan,20,19,39,2011:01:22 22:01:24,2011:01:22 22:01:24,3.416613,3872,2592,3872,2592,,,,fd89b7f6e50797f1774657257e0b86e4
227,DSC_4800.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 08:52:39,2011:01:21 08:52:39,2011,Jan,21,8,52,2011:01:22 22:02:34,2011:01:22 22:02:35,3.067547,2592,3872,2592,3872,,,,a5c61b4ca9043162bc8e01efe401aa47
228,DSC_4801.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 08:52:49,2011:01:21 08:52:49,2011,Jan,21,8,52,2011:01:22 22:02:34,2011:01:22 22:02:34,3.015112,2592,3872,2592,3872,,,,d9bf479d8978de08c30b84043660a1dc
229,DSC_4802.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 08:52:57,2011:01:21 08:52:57,2011,Jan,21,8,52,2011:01:22 22:02:32,2011:01:22 22:02:33,3.042068,2592,3872,2592,3872,,,,fa65a38970b4906d468d29c1fb633137
230,DSC_4804.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 08:53:50,2011:01:21 08:53:50,2011,Jan,21,8,53,2011:01:22 22:01:26,2011:01:22 22:01:26,3.334052,3872,2592,3872,2592,,,,df282364409c3cebaa3e49203ff5603b
231,DSC_4805.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 08:54:16,2011:01:21 08:54:16,2011,Jan,21,8,54,2011:01:22 22:01:26,2011:01:22 22:01:27,3.252746,3872,2592,3872,2592,,,,ad8d6ef56711eec49546cb0f5624806e
232,DSC_4812.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 19:19:01,2011:01:21 19:19:01,2011,Jan,21,19,19,2011:01:22 22:01:26,2011:01:22 22:01:27,3.686974,3872,2592,3872,2592,,,,c27339891c3aa27daee3d0d2029b9da2
233,DSC_4813.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:21 19:19:24,2011:01:21 19:19:24,2011,Jan,21,19,19,2011:01:22 22:02:32,2011:01:22 22:02:32,3.442747,2592,3872,2592,3872,,,,3a0231784615b49683ac749752c50f62
234,DSC_4815.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:52:27,2011:01:22 09:52:27,2011,Jan,22,9,52,2011:01:22 22:01:28,2011:01:22 22:01:28,4.319697,3872,2592,3872,2592,,,,a0b65a2914119fa98bb6be5b048d05ef
235,DSC_4820.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:53:34,2011:01:22 09:53:34,2011,Jan,22,9,53,2011:01:22 22:01:28,2011:01:22 22:01:29,4.150731,3872,2592,3872,2592,,,,e8d93564cd35b68207991b522993c8e6
236,DSC_4821.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:53:35,2011:01:22 09:53:35,2011,Jan,22,9,53,2011:01:22 22:01:28,2011:01:22 22:01:29,4.240815,3872,2592,3872,2592,,,,7e38636b45a5a0f1177e4a3f1a9a0bf3
237,DSC_4824.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:54:03,2011:01:22 09:54:03,2011,Jan,22,9,54,2011:01:22 22:01:30,2011:01:22 22:01:30,3.612434,3872,2592,3872,2592,,,,16ad9c367586da2980885bbacc40d2b5
238,DSC_4827.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:54:34,2011:01:22 09:54:34,2011,Jan,22,9,54,2011:01:22 22:01:30,2011:01:22 22:01:30,3.455595,3872,2592,3872,2592,,,,a3f0aae5d82e3504c0b2c38406b6f4c1
239,DSC_4828.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:54:38,2011:01:22 09:54:38,2011,Jan,22,9,54,2011:01:22 22:01:30,2011:01:22 22:01:31,3.634513,3872,2592,3872,2592,,,,aceb5a9dc75885817ab003b6969231a0
240,DSC_4829.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:55:01,2011:01:22 09:55:01,2011,Jan,22,9,55,2011:01:22 22:01:30,2011:01:22 22:01:31,2.969212,3872,2592,3872,2592,,,,5dbffc31b90cbfa5a71a610d10e56efe
241,DSC_4830.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:55:17,2011:01:22 09:55:17,2011,Jan,22,9,55,2011:01:22 22:02:30,2011:01:22 22:02:31,3.302184,2592,3872,2592,3872,,,,c3410e4a6ad7f6979d3fc04617fc2686
242,DSC_4831.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 09:55:44,2011:01:22 09:55:44,2011,Jan,22,9,55,2011:01:22 22:02:30,2011:01:22 22:02:30,3.148816,2592,3872,2592,3872,,,,b1f392b63caff59f92ec1327a14bb039
243,DSC_4832.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 10:57:47,2011:01:22 10:57:47,2011,Jan,22,10,57,2011:01:22 22:01:32,2011:01:22 22:01:33,4.138714,3872,2592,3872,2592,,,,612330b322e026e2170ac2da041a6bfe
244,DSC_4833.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 10:59:00,2011:01:22 10:59:00,2011,Jan,22,10,59,2011:01:22 22:02:28,2011:01:22 22:02:29,3.748678,2592,3872,2592,3872,,,,336d5988e4e57ec962cbae531491fd4b
245,DSC_4834.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 10:59:06,2011:01:22 10:59:06,2011,Jan,22,10,59,2011:01:22 22:02:28,2011:01:22 22:02:28,3.474793,2592,3872,2592,3872,,,,51f3bc84788344b0c608e42e948ace97
246,DSC_4835.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 10:59:54,2011:01:22 10:59:54,2011,Jan,22,10,59,2011:01:22 22:02:26,2011:01:22 22:02:27,3.770422,2592,3872,2592,3872,,,,d24a04b8b8e81e71888126fcc56720f1
247,DSC_4836.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:00:48,2011:01:22 11:00:48,2011,Jan,22,11,0,2011:01:22 22:02:26,2011:01:22 22:02:26,3.5518,2592,3872,2592,3872,,,,4da4c1e1603095df6769fa21e1f79f8f
248,DSC_4837.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:00:51,2011:01:22 11:00:51,2011,Jan,22,11,0,2011:01:22 22:02:24,2011:01:22 22:02:25,3.539323,2592,3872,2592,3872,,,,3ecc0e78293059cd281d3350eb01db65
249,DSC_4838.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:01:17,2011:01:22 11:01:17,2011,Jan,22,11,1,2011:01:22 22:01:36,2011:01:22 22:01:36,3.691871,3872,2592,3872,2592,,,,e60025466428739e3ae6cd5eed2501bb
250,DSC_4839.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:01:31,2011:01:22 11:01:31,2011,Jan,22,11,1,2011:01:22 22:02:24,2011:01:22 22:02:24,3.384087,2592,3872,2592,3872,,,,1f6ec2b73565eb8139490b4fc6383951
251,DSC_4844.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:03:24,2011:01:22 11:03:24,2011,Jan,22,11,3,2011:01:22 22:01:36,2011:01:22 22:01:37,3.912461,3872,2592,3872,2592,,,,202af2a6cb8ab4b3803210ac1dae6025
252,DSC_4848.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:06:01,2011:01:22 11:06:01,2011,Jan,22,11,6,2011:01:22 22:01:36,2011:01:22 22:01:37,3.296068,3872,2592,3872,2592,,,,11b0bd6987e8f8b0450e9f18d1dbf389
253,DSC_4852.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:08:12,2011:01:22 11:08:12,2011,Jan,22,11,8,2011:01:22 22:02:22,2011:01:22 22:02:23,3.270825,2592,3872,2592,3872,,,,3679959fa64fa59b5a2cebf2882b7d31
254,DSC_4853.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:08:22,2011:01:22 11:08:22,2011,Jan,22,11,8,2011:01:22 22:02:22,2011:01:22 22:02:22,3.149143,2592,3872,2592,3872,,,,54f5972c8a357145486ec72c59f36a06
255,DSC_4857.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:11:42,2011:01:22 11:11:42,2011,Jan,22,11,11,2011:01:22 22:02:20,2011:01:22 22:02:21,3.303846,2592,3872,2592,3872,,,,7b551c78743d6e8b8d1d86d0ed708a74
256,DSC_4859.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:11:53,2011:01:22 11:11:53,2011,Jan,22,11,11,2011:01:22 22:02:20,2011:01:22 22:02:20,3.209225,2592,3872,2592,3872,,,,e48d5e373924f5f29eefb8ef1a7db5bf
257,DSC_4860.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:11,2011:01:22 11:13:11,2011,Jan,22,11,13,2011:01:22 22:02:18,2011:01:22 22:02:19,3.225304,2592,3872,2592,3872,,,,128f077ccc8bc5f707f42f018b5f9301
258,DSC_4861.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:16,2011:01:22 11:13:16,2011,Jan,22,11,13,2011:01:22 22:02:18,2011:01:22 22:02:18,3.272852,2592,3872,2592,3872,,,,fb9e0984ec12a108ad788112b2376068
259,DSC_4862.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:17,2011:01:22 11:13:17,2011,Jan,22,11,13,2011:01:22 22:02:16,2011:01:22 22:02:17,3.431523,2592,3872,2592,3872,,,,b2411352be65176706f5068511094915
260,DSC_4864.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:22,2011:01:22 11:13:22,2011,Jan,22,11,13,2011:01:22 22:02:16,2011:01:22 22:02:17,2.980639,2592,3872,2592,3872,,,,f44e37d33de0d7674878b141094f2cc7
261,DSC_4865.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:37,2011:01:22 11:13:37,2011,Jan,22,11,13,2011:01:22 22:02:16,2011:01:22 22:02:16,2.947696,2592,3872,2592,3872,,,,df5c95c8d12db878f109847d97347f16
262,DSC_4866.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:38,2011:01:22 11:13:38,2011,Jan,22,11,13,2011:01:22 22:02:14,2011:01:22 22:02:15,2.819226,2592,3872,2592,3872,,,,12690734acd513d1c0bb615e1bcc8f86
263,DSC_4868.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:50,2011:01:22 11:13:50,2011,Jan,22,11,13,2011:01:22 22:02:14,2011:01:22 22:02:14,3.036518,2592,3872,2592,3872,,,,a6cc10c87891b79da1690515b0a68890
264,DSC_4869.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:13:54,2011:01:22 11:13:54,2011,Jan,22,11,13,2011:01:22 22:02:12,2011:01:22 22:02:13,3.040646,2592,3872,2592,3872,,,,51f83c6d191ebf4e701619813c5ad201
265,DSC_4870.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:14:38,2011:01:22 11:14:38,2011,Jan,22,11,14,2011:01:22 22:02:12,2011:01:22 22:02:12,2.981535,2592,3872,2592,3872,,,,eaf5cbbf6935a9a00dbea0ea6cf65485
266,DSC_4871.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:14:39,2011:01:22 11:14:39,2011,Jan,22,11,14,2011:01:22 22:02:12,2011:01:22 22:02:12,2.878578,2592,3872,2592,3872,,,,899e0e90a3bd5403fc84420e0bdce18b
267,DSC_4872.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:15:16,2011:01:22 11:15:16,2011,Jan,22,11,15,2011:01:22 22:02:10,2011:01:22 22:02:11,3.050002,2592,3872,2592,3872,,,,5301f32d80d55cce178d59813b7e4644
268,DSC_4873.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:15:20,2011:01:22 11:15:20,2011,Jan,22,11,15,2011:01:22 22:02:10,2011:01:22 22:02:10,2.929107,2592,3872,2592,3872,,,,1b109032bf23e4c8e5ee2aacdb308fa6
269,DSC_4874.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:15:23,2011:01:22 11:15:23,2011,Jan,22,11,15,2011:01:22 22:02:08,2011:01:22 22:02:09,3.185781,2592,3872,2592,3872,,,,c66ab1c314058b0d5525e6cfcf039759
270,DSC_4875.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:15:43,2011:01:22 11:15:43,2011,Jan,22,11,15,2011:01:22 22:02:08,2011:01:22 22:02:08,3.432313,2592,3872,2592,3872,,,,a751e0679ad04d319455ed1af36da4bb
271,DSC_4876.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 11:16:28,2011:01:22 11:16:28,2011,Jan,22,11,16,2011:01:22 22:02:06,2011:01:22 22:02:07,3.294872,2592,3872,2592,3872,,,,d2aaa21b2a5cbedb7ef0a6b17d4fb9d7
272,DSC_4878.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:04,2011:01:22 13:41:04,2011,Jan,22,13,41,2011:01:22 22:01:46,2011:01:22 22:01:47,3.608347,3872,2592,3872,2592,,,,ab3b6bd31c7ce263bfdf30c0e51876d3
273,DSC_4879.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:07,2011:01:22 13:41:07,2011,Jan,22,13,41,2011:01:22 22:01:48,2011:01:22 22:01:48,3.756742,3872,2592,3872,2592,,,,d48286988951f0088d010ec5dc986c53
274,DSC_4880.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:10,2011:01:22 13:41:10,2011,Jan,22,13,41,2011:01:22 22:02:06,2011:01:22 22:02:06,3.605333,2592,3872,2592,3872,,,,7a293553b82544155d3eb3576eacf160
275,DSC_4881.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:14,2011:01:22 13:41:14,2011,Jan,22,13,41,2011:01:22 22:02:04,2011:01:22 22:02:05,3.635611,2592,3872,2592,3872,,,,b40b3012b2154eda3ca83636b7411d7e
276,DSC_4882.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:38,2011:01:22 13:41:38,2011,Jan,22,13,41,2011:01:22 22:01:48,2011:01:22 22:01:49,3.704982,3872,2592,3872,2592,,,,807ecccfc6f72f62629d699506a84cfd
277,DSC_4883.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:40,2011:01:22 13:41:40,2011,Jan,22,13,41,2011:01:22 22:01:50,2011:01:22 22:01:50,3.721198,3872,2592,3872,2592,,,,6b12922466bd1845a2e61bf437a52290
278,DSC_4884.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:44,2011:01:22 13:41:44,2011,Jan,22,13,41,2011:01:22 22:01:50,2011:01:22 22:01:50,3.670433,3872,2592,3872,2592,,,,a9ca08ade5c415dd87155f08ae9932e4
279,DSC_4885.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:51,2011:01:22 13:41:51,2011,Jan,22,13,41,2011:01:22 22:01:50,2011:01:22 22:01:51,3.614448,3872,2592,3872,2592,,,,8be906259580e16f1e226b1b6b796c85
280,DSC_4886.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:41:59,2011:01:22 13:41:59,2011,Jan,22,13,41,2011:01:22 22:01:50,2011:01:22 22:01:51,3.685654,3872,2592,3872,2592,,,,34ab5173d8b25cc5a9f51311d65202a3
281,DSC_4887.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:00,2011:01:22 13:42:00,2011,Jan,22,13,42,2011:01:22 22:01:52,2011:01:22 22:01:52,3.698128,3872,2592,3872,2592,,,,6c6729875b813f0bae505381f8d19bec
282,DSC_4888.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:09,2011:01:22 13:42:09,2011,Jan,22,13,42,2011:01:22 22:01:52,2011:01:22 22:01:52,3.696257,3872,2592,3872,2592,,,,ebe0b9763056b6623b80bdb2c0e324b1
283,DSC_4889.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:10,2011:01:22 13:42:10,2011,Jan,22,13,42,2011:01:22 22:01:52,2011:01:22 22:01:53,3.690827,3872,2592,3872,2592,,,,b73a89ae7dc1e07228d61c472c7cbf81
284,DSC_4891.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:39,2011:01:22 13:42:39,2011,Jan,22,13,42,2011:01:22 22:02:04,2011:01:22 22:02:04,3.078253,2592,3872,2592,3872,,,,9654473d8b6ccc3be6a6dd4ec71009e9
285,DSC_4892.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:40,2011:01:22 13:42:40,2011,Jan,22,13,42,2011:01:22 22:02:02,2011:01:22 22:02:03,3.073851,2592,3872,2592,3872,,,,2f42f7ca84116374a21cb6a48583d934
286,DSC_4893.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 13:42:49,2011:01:22 13:42:49,2011,Jan,22,13,42,2011:01:22 22:02:02,2011:01:22 22:02:03,3.266277,2592,3872,2592,3872,,,,f3161ab6ccc8622db2dc8f92c46413e0
287,DSC_4895.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 14:46:08,2011:01:22 14:46:08,2011,Jan,22,14,46,2011:01:22 22:02:02,2011:01:22 22:02:02,3.280658,2592,3872,2592,3872,,,,07c6f8cbab4c8309e7033231d97b0f8b
288,DSC_4896.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 14:46:25,2011:01:22 14:46:25,2011,Jan,22,14,46,2011:01:22 22:02:00,2011:01:22 22:02:01,3.187918,2592,3872,2592,3872,,,,c0245164e2ade9de01c2ccacbcfdb581
289,DSC_4897.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 14:46:27,2011:01:22 14:46:27,2011,Jan,22,14,46,2011:01:22 22:02:00,2011:01:22 22:02:00,3.095874,2592,3872,2592,3872,,,,b643609b79aa550785dc9c8ba7158a67
290,DSC_4899.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 14:47:49,2011:01:22 14:47:49,2011,Jan,22,14,47,2011:01:22 22:01:56,2011:01:22 22:01:56,3.548752,3872,2592,3872,2592,,,,5eb73104c011c8d497b41346de123564
291,DSC_4900.JPG,2011/Jan_2011/unsorted/2011-01-22--23.01.20,2011-01-22--23.01.20,2011:01:22 14:48:21,2011:01:22 14:48:21,2011,Jan,22,14,48,2011:01:22 22:01:56,2011:01:22 22:01:57,3.2527,3872,2592,3872,2592,,,,513d0bbc95eb01efde602a4f58f899ad
